region,glu_name,region_id,metric_id,landclass,2010,2015,2020,2025,2030,2035,2040,2045,2050,2055,2060,2065,2070,2075,2080,2085,2090,2095,2100
Africa_Eastern,AfrCstE,2,171,OtherArableLand,6.72652,6.59823,6.63652,6.65548,6.68109,6.73867,6.79141,6.81509,6.81881,6.82393,6.78281,6.77216,6.73035,6.66727,6.62884,6.60525,6.56773,6.49023,6.49122
Africa_Eastern,AfrCstE,2,171,OtherGrain_IRR,0.001922202,0.001536645,0.001456732,0.001451787,0.001426327,0.001627297,0.001429563,0.001450109,0.001461874,0.001479698,0.001462095,0.00144257,0.001393003,0.001580998,0.001447836,0.001337184,0.001282223,0.001163149,0.001058274
Africa_Eastern,AfrCstE,2,171,OtherGrain_RFD,1.118206,0.986737,0.995762,1.025626,1.027771,1.265937,1.555197,1.777213,2.009499,2.05684,1.980196,1.959869,1.878994,1.738379,1.634553,1.579233,1.532796,1.37635,1.316144
Africa_Eastern,AfrCstE,2,171,PalmFruit_IRR,0.0076114,0.00670785,0.00666145,0.00675431,0.00679731,0.00617539,0.00560819,0.00504765,0.00448267,0.00458947,0.00466078,0.00461969,0.00449894,0.00432952,0.00432114,0.00428513,0.00408413,0.00387633,0.00392651
Africa_Eastern,AfrCstE,2,171,PalmFruit_RFD,0.1012098,0.0957188,0.1025586,0.1099573,0.1157832,0.1067892,0.0994493,0.0916192,0.0816482,0.0838926,0.0856646,0.0858403,0.0843196,0.0814058,0.0823814,0.0825311,0.0784453,0.0735805,0.0737353
Africa_Eastern,AfrCstE,2,171,Pasture,6.36111,7.54712,8.40198,9.11594,9.67845,10.1754,10.7558,11.4107,12.1122,12.9251,13.9669,14.9635,16.0668,17.3197,18.5335,19.6646,20.869,22.1703,22.2752
Africa_Eastern,AfrCstE,2,171,Rice_IRR,0.0553044,0.0526962,0.0515496,0.0509883,0.0522226,0.0537105,0.0527671,0.0504569,0.0489922,0.0470714,0.0467508,0.0441829,0.0413779,0.0373698,0.0351188,0.0323682,0.0305431,0.0278966,0.0271286
Africa_Eastern,AfrCstE,2,171,Rice_RFD,0.001712002,0.001580883,0.001523326,0.001465357,0.001454689,0.001453698,0.001395147,0.001311112,0.00123587,0.001182036,0.001178826,0.001124113,0.001067605,0.000969198,0.00092378,0.000866232,0.000820385,0.000747136,0.000717947
Africa_Eastern,AfrCstE,2,171,Root_Tuber_IRR,0.033287,0.028487,0.0278217,0.02648,0.025478,0.0254465,0.0255561,0.0248672,0.023429,0.0231129,0.0229276,0.0225118,0.0213587,0.01988631,0.01920653,0.01872,0.0178701,0.01678887,0.01646507
Africa_Eastern,AfrCstE,2,171,Root_Tuber_RFD,0.868274,0.795411,0.833432,0.833006,0.833298,0.839271,0.859457,0.85075,0.7998,0.791153,0.788686,0.782819,0.748827,0.699012,0.68397,0.673169,0.640998,0.595089,0.576849
Africa_Eastern,AfrCstE,2,171,Shrubland,19.652,19.7046,19.4016,19.1766,18.9554,18.6319,18.2947,18.0506,17.9076,17.7247,17.7098,17.602,17.6189,17.7012,17.7051,17.6879,17.7183,17.8701,17.952
Africa_Eastern,AfrCstE,2,171,SugarCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrCstE,2,171,SugarCrop_RFD,0.1769056,0.1292349,0.1100529,0.1000462,0.092977,0.0920882,0.0941059,0.0897894,0.08844,0.0920897,0.087505,0.0890404,0.0873099,0.0826506,0.0786187,0.0753267,0.0741038,0.0686688,0.0658646
Africa_Eastern,AfrCstE,2,171,UnmanagedForest,3.78023,3.84152,3.8405,3.83984,3.8341,3.81026,3.77723,3.75096,3.72929,3.70314,3.70425,3.67892,3.6731,3.67576,3.65801,3.62829,3.60306,3.5962,3.57078
Africa_Eastern,AfrCstE,2,171,UnmanagedPasture,72.8342,72.5215,71.368,70.4809,69.6609,68.581,67.4281,66.505,65.8478,65.0391,64.6219,63.9633,63.6192,63.4077,62.9941,62.5539,62.2231,62.1964,62.3856
Africa_Eastern,AfrCstE,2,171,UrbanLand,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221,0.40221
Africa_Eastern,AfrCstE,2,171,Wheat_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrCstE,2,171,Wheat_RFD,0.80467,0.643335,0.606227,0.525956,0.45894,0.498123,0.569815,0.613455,0.611972,0.636734,0.638913,0.62148,0.574861,0.538407,0.516425,0.494651,0.450678,0.401325,0.383606
Africa_Eastern,AfrCstE,2,171,biomass_grass_IRR,0,0,0.00657834,0.01230593,0.0192964,0.0273046,0.034107,0.0394692,0.0439027,0.0486922,0.0514923,0.0560937,0.0564569,0.0557807,0.0556892,0.0574374,0.0575844,0.0559054,0.057078
Africa_Eastern,AfrCstE,2,171,biomass_grass_RFD,0,0,0.866614,1.590687,2.43506,3.43637,4.30128,4.98769,5.45674,6.069,6.44966,7.10776,7.2252,7.16969,7.25652,7.56694,7.57497,7.27169,7.33541
Africa_Eastern,AfrCstE,2,171,biomass_tree_IRR,0,0,8.52E-05,0.000162892,0.000263421,0.000372232,0.000446189,0.000503926,0.000553136,0.000602807,0.000639212,0.00068745,0.000694039,0.000692899,0.00069269,0.000709367,0.000708505,0.000695196,0.000704911
Africa_Eastern,AfrCstE,2,171,biomass_tree_RFD,0,0,0.0112255,0.0210492,0.0332193,0.0468106,0.056238,0.0636521,0.0687158,0.0751024,0.080035,0.0870844,0.0888011,0.0890422,0.0902466,0.0934444,0.0931909,0.0904116,0.0905743
Africa_Eastern,AfrCstNE,2,100,Corn_IRR,0.1571166,0.202713,0.322685,0.501542,0.783679,1.144111,1.645056,2.043461,2.36417,2.41943,2.187853,2.177755,2.135545,1.957817,1.676086,1.673531,1.663197,1.35664,1.424102
Africa_Eastern,AfrCstNE,2,100,Corn_RFD,0.167417,0.233203,0.390945,0.629757,1.066824,1.507543,2.078272,2.89171,3.40611,3.58453,2.99912,3.08048,3.02596,2.80441,2.42391,2.19328,2.202015,1.777482,1.725296
Africa_Eastern,AfrCstNE,2,100,FiberCrop_IRR,0.009225,0.01116463,0.0157111,0.021209,0.0274434,0.0297373,0.031297,0.0328971,0.0326842,0.032315,0.0300854,0.0295807,0.0289816,0.0269279,0.0236615,0.020835,0.0188314,0.01622165,0.01402121
Africa_Eastern,AfrCstNE,2,100,FiberCrop_RFD,0.01636602,0.0204383,0.0278976,0.0406171,0.0495745,0.0463149,0.0432146,0.0422919,0.0388275,0.0373299,0.0336332,0.0333877,0.0338687,0.0314459,0.0258177,0.0213764,0.01825845,0.01516476,0.01190726
Africa_Eastern,AfrCstNE,2,100,FodderGrass_IRR,0.001262,0.001616095,0.00204274,0.00252183,0.00296296,0.00332212,0.00373344,0.00423536,0.00464123,0.00502193,0.00525659,0.00570896,0.00614134,0.00649368,0.00664533,0.00682691,0.00714544,0.00715968,0.00694483
Africa_Eastern,AfrCstNE,2,100,FodderGrass_RFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrCstNE,2,100,FodderHerb_IRR,1.60E-06,1.46E-06,1.73E-06,1.97E-06,2.15E-06,2.32E-06,2.42E-06,2.53E-06,2.48E-06,2.46E-06,2.31E-06,2.25E-06,2.14E-06,2.05E-06,1.91E-06,1.74E-06,1.64E-06,1.51E-06,1.44E-06
Africa_Eastern,AfrCstNE,2,100,FodderHerb_RFD,0.0411236,0.0444234,0.0609716,0.0791444,0.0970777,0.1119425,0.1246393,0.1382006,0.1430092,0.1419749,0.1332922,0.1291921,0.1229633,0.1174802,0.1092541,0.0990738,0.0929307,0.0854603,0.0817073
Africa_Eastern,AfrCstNE,2,100,Forest,0.479575,0.504774,0.533161,0.552612,0.568352,0.587788,0.603033,0.607694,0.605649,0.609151,0.613676,0.606054,0.595373,0.583845,0.572747,0.554662,0.531512,0.508613,0.485051
Africa_Eastern,AfrCstNE,2,100,Grassland,6.24804,6.19462,6.12673,6.04581,5.95974,5.88825,5.80528,5.69564,5.62672,5.58707,5.60545,5.55808,5.51905,5.50334,5.51983,5.51736,5.49059,5.4965,5.51981
Africa_Eastern,AfrCstNE,2,100,MiscCrop_IRR,0.046831,0.0546806,0.0715339,0.0920398,0.1087265,0.1203078,0.1276552,0.138999,0.1390703,0.1303615,0.1173526,0.1124245,0.1099985,0.1008334,0.0863611,0.0743003,0.0657951,0.056482,0.0468401
Africa_Eastern,AfrCstNE,2,100,MiscCrop_RFD,0.406128,0.481511,0.603256,0.828798,0.916505,0.96011,0.985292,1.082593,1.078765,0.984338,0.858073,0.831038,0.842895,0.772724,0.618387,0.500234,0.418587,0.346289,0.260654
Africa_Eastern,AfrCstNE,2,100,OilCrop_IRR,0.0258226,0.0259624,0.0302547,0.0353689,0.0400135,0.0449975,0.0499199,0.0562638,0.056495,0.0541194,0.0494942,0.0486938,0.0485112,0.0464003,0.0407594,0.0347947,0.0318291,0.0277385,0.0241152
Africa_Eastern,AfrCstNE,2,100,OilCrop_RFD,0.1799986,0.1766953,0.1911202,0.231822,0.240406,0.294537,0.355474,0.446992,0.487829,0.45462,0.402348,0.39988,0.41276,0.394405,0.323197,0.258923,0.223287,0.187085,0.1468872
Africa_Eastern,AfrCstNE,2,100,OtherArableLand,0.298533,0.314231,0.354481,0.400078,0.440533,0.465296,0.48927,0.517995,0.529437,0.529554,0.509471,0.510385,0.508143,0.496681,0.472062,0.453841,0.445203,0.419502,0.405369
Africa_Eastern,AfrCstNE,2,100,OtherGrain_IRR,0.0685736,0.0677239,0.0882962,0.1158242,0.156407,0.1985226,0.251164,0.308782,0.305455,0.345932,0.286566,0.319435,0.283395,0.257608,0.21699,0.208315,0.206792,0.1655505,0.160823
Africa_Eastern,AfrCstNE,2,100,OtherGrain_RFD,1.442252,1.597549,2.27437,3.19354,4.80376,5.96785,7.3237,9.48493,10.29631,10.89261,9.21137,9.65338,9.41119,8.6403,7.33628,6.40951,6.42827,5.08714,4.58761
Africa_Eastern,AfrCstNE,2,100,PalmFruit_IRR,0.0034334,0.00331487,0.0038404,0.00433579,0.00498211,0.00467489,0.0043564,0.00411156,0.00366333,0.00368206,0.00354989,0.003484,0.00345326,0.00332265,0.00316897,0.00300238,0.00285473,0.00261416,0.00249969
Africa_Eastern,AfrCstNE,2,100,PalmFruit_RFD,0.0004556,0.000420109,0.000443841,0.000510127,0.000528204,0.000472111,0.000422317,0.000398448,0.000351432,0.000345055,0.00032346,0.000320946,0.000328569,0.000316268,0.000283637,0.000254326,0.000230212,0.000204151,0.000179029
Africa_Eastern,AfrCstNE,2,100,Pasture,27.5803,32.4435,36.2373,39.2951,41.6781,44.0087,46.6915,49.4011,52.3027,55.9175,60.4848,64.6602,68.984,73.8641,79.0215,83.7339,88.3486,93.1829,93.5413
Africa_Eastern,AfrCstNE,2,100,Rice_IRR,0.0014324,0.001626924,0.001957224,0.00216202,0.00233275,0.00258078,0.00273283,0.00286302,0.00286594,0.00272667,0.00260013,0.00246752,0.00237501,0.0021591,0.001978498,0.001769754,0.001675381,0.001467033,0.001341663
Africa_Eastern,AfrCstNE,2,100,Rice_RFD,0.000418,0.000432091,0.000483087,0.000519767,0.000548655,0.000578053,0.000584756,0.00058699,0.000564341,0.000537805,0.000513094,0.00048781,0.000470108,0.00042842,0.000393118,0.000352549,0.000334222,0.000293463,0.000268972
Africa_Eastern,AfrCstNE,2,100,RockIceDesert,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072,162.072
Africa_Eastern,AfrCstNE,2,100,Root_Tuber_IRR,0.0111992,0.01080637,0.0119438,0.01344939,0.01410115,0.01470312,0.01514402,0.01599179,0.01548233,0.01470521,0.01352193,0.01330588,0.01326683,0.01237509,0.0108017,0.00956757,0.00871106,0.00766965,0.00655486
Africa_Eastern,AfrCstNE,2,100,Root_Tuber_RFD,0.1842372,0.1820678,0.195314,0.237681,0.237262,0.23871,0.241849,0.261505,0.255699,0.236358,0.210459,0.208962,0.215385,0.2005871,0.1637621,0.1364517,0.1174286,0.0995828,0.0773681
Africa_Eastern,AfrCstNE,2,100,Shrubland,171.829,170.359,168.492,166.267,163.9,161.934,159.652,156.637,154.741,153.651,154.157,152.854,151.78,151.348,151.802,151.734,150.998,151.16,151.801
Africa_Eastern,AfrCstNE,2,100,SugarCrop_IRR,0.0037738,0.00267625,0.00266713,0.00285742,0.00318927,0.00395443,0.00500294,0.00560143,0.0050304,0.006138,0.00492388,0.00593354,0.00491914,0.00451337,0.00380882,0.00392516,0.00388376,0.00323568,0.00334334
Africa_Eastern,AfrCstNE,2,100,SugarCrop_RFD,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrCstNE,2,100,UnmanagedForest,0.236745,0.23789,0.238886,0.238481,0.23748,0.237216,0.236116,0.23319,0.230915,0.229995,0.230966,0.22884,0.226708,0.225183,0.22462,0.222819,0.21976,0.217687,0.215968
Africa_Eastern,AfrCstNE,2,100,UnmanagedPasture,315.792,311.754,307.806,303.814,299.979,296.614,292.709,287.924,284.342,281.377,279.851,276.398,273.154,270.417,268.588,266.361,263.421,261.415,261.979
Africa_Eastern,AfrCstNE,2,100,UrbanLand,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618,0.36618
Africa_Eastern,AfrCstNE,2,100,Wheat_IRR,0.0063172,0.0112614,0.01898251,0.0284075,0.0358397,0.0342752,0.0333664,0.031877,0.0272432,0.0264332,0.0241741,0.02302,0.0219749,0.020804,0.01746212,0.01533539,0.01328307,0.01123501,0.00939649
Africa_Eastern,AfrCstNE,2,100,Wheat_RFD,0.1181348,0.416378,0.985123,2.022587,2.90965,3.33472,3.84977,4.73727,5.16632,4.81612,4.24406,4.05934,4.12838,3.82237,2.97359,2.406647,1.958467,1.596481,1.153802
Africa_Eastern,AfrCstNE,2,100,biomass_grass_IRR,0,0,0.00826383,0.01881736,0.0327322,0.0464965,0.0607691,0.0778175,0.0918949,0.0992564,0.0957621,0.105645,0.1110802,0.1100588,0.098791,0.091976,0.0874675,0.0792578,0.0694213
Africa_Eastern,AfrCstNE,2,100,biomass_grass_RFD,0,0,0.257576,0.637104,1.055258,1.50676,1.93198,2.52564,3.04878,3.16031,2.98415,3.29105,3.61768,3.57709,2.98792,2.60244,2.32558,2.020173,1.589141
Africa_Eastern,AfrCstNE,2,100,biomass_tree_IRR,0,0,2.02E-05,4.17E-05,6.81E-05,9.28E-05,0.000111901,0.000131837,0.000149804,0.000159511,0.000160008,0.000173261,0.000181028,0.000182335,0.000171807,0.000164582,0.000156946,0.000149595,0.000134509
Africa_Eastern,AfrCstNE,2,100,biomass_tree_RFD,0,0,0.000629854,0.001414048,0.00219723,0.0030069,0.00355787,0.00427952,0.00497094,0.00507846,0.00498521,0.00539622,0.00589526,0.00592543,0.00519404,0.00465357,0.00416891,0.00380853,0.00307393
Africa_Eastern,AfrIntN,2,144,Corn_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,Corn_RFD,8.62E-05,7.76E-05,9.33E-05,9.59E-05,0.000104226,0.000128373,0.000157819,0.000188511,0.000200445,0.000214502,0.000197879,0.000193421,0.000167925,0.000168046,0.000150113,0.000138849,0.000134581,0.000126771,0.000125373
Africa_Eastern,AfrIntN,2,144,FiberCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,FiberCrop_RFD,0.000126,0.000128112,0.000147941,0.000163771,0.000180644,0.000178685,0.000178957,0.000172018,0.000163578,0.00016762,0.000163894,0.000158863,0.000150384,0.000143522,0.000136496,0.00012899,0.000122895,0.000114173,0.000109207
Africa_Eastern,AfrIntN,2,144,FodderGrass_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,FodderGrass_RFD,9.20E-05,0.000110075,0.000128173,0.000145332,0.000161495,0.000172029,0.000187833,0.000202924,0.000218954,0.000241388,0.000260057,0.000278988,0.000294375,0.000318257,0.000338801,0.000360353,0.000385027,0.000406912,0.000415653
Africa_Eastern,AfrIntN,2,144,Grassland,0.55786,0.55282,0.54849,0.544815,0.5417,0.538952,0.53559,0.532131,0.528656,0.524446,0.519922,0.515402,0.510915,0.50581,0.500829,0.496119,0.491259,0.486583,0.486266
Africa_Eastern,AfrIntN,2,144,MiscCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,MiscCrop_RFD,0.0004144,0.000418461,0.00048027,0.000524751,0.000562632,0.000580669,0.000596934,0.000597894,0.000578029,0.000568116,0.000544102,0.000512928,0.000479574,0.000452366,0.000430157,0.000406841,0.000388568,0.000365381,0.000348964
Africa_Eastern,AfrIntN,2,144,OilCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,OilCrop_RFD,0.0024084,0.00299726,0.00414208,0.00527441,0.00662725,0.0061079,0.00587368,0.0055114,0.00488108,0.00489479,0.00475522,0.00459113,0.00435719,0.00427535,0.00416534,0.00390133,0.00384525,0.00366403,0.00367036
Africa_Eastern,AfrIntN,2,144,OtherArableLand,0.0132658,0.0130462,0.0135579,0.0140543,0.0146363,0.014687,0.0150048,0.0151283,0.015225,0.015516,0.0153641,0.0152038,0.0148474,0.0148385,0.0146708,0.0146028,0.0146234,0.0145334,0.0147893
Africa_Eastern,AfrIntN,2,144,OtherGrain_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,OtherGrain_RFD,0.0071604,0.00600009,0.00577702,0.00609723,0.00649025,0.00667375,0.00673621,0.00725596,0.00718098,0.00748034,0.00793319,0.00722858,0.00656295,0.00624142,0.00624407,0.00636938,0.00644107,0.00638098,0.00667676
Africa_Eastern,AfrIntN,2,144,Pasture,1.57145,1.84605,2.06425,2.24575,2.39296,2.53573,2.70136,2.87745,3.05449,3.26145,3.49957,3.73671,3.97806,4.23706,4.49409,4.73263,4.97417,5.2093,5.21537
Africa_Eastern,AfrIntN,2,144,RockIceDesert,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828,289.828
Africa_Eastern,AfrIntN,2,144,Root_Tuber_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,Root_Tuber_RFD,5.20E-05,4.74E-05,5.16E-05,5.43E-05,5.64E-05,5.50E-05,5.48E-05,5.29E-05,4.91E-05,4.87E-05,4.75E-05,4.57E-05,4.33E-05,4.13E-05,3.99E-05,3.88E-05,3.80E-05,3.65E-05,3.58E-05
Africa_Eastern,AfrIntN,2,144,Shrubland,1.62933,1.61461,1.60196,1.59123,1.58213,1.5741,1.56429,1.55419,1.54403,1.53174,1.51853,1.50532,1.49222,1.47731,1.46276,1.449,1.43481,1.42115,1.42023
Africa_Eastern,AfrIntN,2,144,SugarCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,SugarCrop_RFD,5.60E-05,3.99E-05,3.54E-05,3.15E-05,2.92E-05,2.72E-05,2.61E-05,2.35E-05,2.17E-05,2.25E-05,2.25E-05,2.25E-05,2.19E-05,2.19E-05,2.14E-05,2.06E-05,2.04E-05,2.02E-05,1.95E-05
Africa_Eastern,AfrIntN,2,144,UnmanagedPasture,17.993,17.739,17.5341,17.3632,17.2234,17.0905,16.9348,16.7706,16.6057,16.4116,16.1918,15.973,15.7518,15.5119,15.2751,15.0547,14.831,14.6142,14.6066
Africa_Eastern,AfrIntN,2,144,UrbanLand,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001,0.000920001
Africa_Eastern,AfrIntN,2,144,Wheat_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,Wheat_RFD,1.90E-05,1.30E-05,1.05E-05,9.18E-06,8.25E-06,7.66E-06,7.18E-06,7.33E-06,6.74E-06,6.95E-06,7.11E-06,6.29E-06,5.64E-06,5.27E-06,5.18E-06,5.24E-06,5.19E-06,5.05E-06,5.28E-06
Africa_Eastern,AfrIntN,2,144,biomass_grass_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,AfrIntN,2,144,biomass_grass_RFD,0,0,0.00206562,0.0038844,0.00633969,0.00741183,0.01043943,0.01182509,0.01396442,0.01694893,0.01623847,0.01663201,0.01538669,0.01672799,0.01639726,0.01690635,0.01807856,0.0185065,0.0206798
Africa_Eastern,CongoR,2,183,Corn_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,CongoR,2,183,Corn_RFD,0.77649,0.936987,1.202753,1.427408,1.624064,2.043649,2.54354,3.05224,3.42288,3.30476,3.26462,3.26951,3.20122,3.13829,3.12581,3.13117,3.10638,3.06224,2.97544
Africa_Eastern,CongoR,2,183,FiberCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,CongoR,2,183,FiberCrop_RFD,0.0142492,0.01411312,0.01371976,0.01397771,0.01488657,0.01591514,0.01597831,0.01576044,0.0160298,0.0170746,0.01681591,0.01603306,0.01598369,0.01623894,0.01590349,0.01485598,0.01400103,0.01353109,0.01332936
Africa_Eastern,CongoR,2,183,FodderGrass_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,CongoR,2,183,FodderGrass_RFD,0.0008358,0.00098477,0.001051298,0.001081844,0.001059356,0.001026876,0.001036965,0.001045644,0.00105597,0.001090383,0.001200193,0.001340275,0.001443135,0.001513835,0.001626314,0.001795411,0.001961256,0.002081416,0.002079457
Africa_Eastern,CongoR,2,183,Forest,0.375495,0.372872,0.360676,0.336114,0.298961,0.266735,0.252215,0.234161,0.214231,0.201527,0.206563,0.216283,0.213078,0.199655,0.194971,0.199645,0.200278,0.191208,0.180321
Africa_Eastern,CongoR,2,183,Grassland,1.97209,1.84464,1.67028,1.48158,1.26235,1.07503,0.976288,0.882126,0.7995,0.741671,0.756873,0.795741,0.792246,0.754088,0.752302,0.794936,0.827877,0.82618,0.819335
Africa_Eastern,CongoR,2,183,MiscCrop_IRR,0.0062892,0.00588675,0.00528364,0.00531048,0.00556364,0.00540462,0.00489167,0.00460593,0.00444437,0.00453396,0.00417162,0.00403403,0.00383869,0.00387049,0.00378199,0.00341212,0.00323269,0.00305963,0.00303155
Africa_Eastern,CongoR,2,183,MiscCrop_RFD,3.83584,4.03845,4.11731,4.3216,4.63487,4.57728,4.236,3.95704,3.75614,3.82878,3.68961,3.41863,3.36173,3.36867,3.29566,3.08087,2.91034,2.84526,2.79503
Africa_Eastern,CongoR,2,183,OilCrop_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,CongoR,2,183,OilCrop_RFD,0.096022,0.1008326,0.1034295,0.1095399,0.1223629,0.120235,0.1152779,0.1107829,0.1048794,0.109004,0.1068574,0.1019463,0.1019651,0.1063739,0.1068131,0.0993218,0.0971478,0.0963448,0.0994101
Africa_Eastern,CongoR,2,183,OtherArableLand,1.12638,1.09085,1.03932,0.977771,0.8973,0.819359,0.774186,0.728553,0.686237,0.655028,0.662685,0.682614,0.680252,0.659635,0.658152,0.679958,0.696147,0.694764,0.691476
Africa_Eastern,CongoR,2,183,OtherGrain_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,CongoR,2,183,OtherGrain_RFD,0.397268,0.383702,0.40588,0.408225,0.393474,0.392122,0.400787,0.394375,0.37813,0.362771,0.372781,0.376217,0.366888,0.354594,0.345211,0.346653,0.343002,0.331659,0.309732
Africa_Eastern,CongoR,2,183,PalmFruit_IRR,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Africa_Eastern,CongoR,2,183,PalmFruit_RFD,0.0089472,0.00861757,0.00767627,0.00759882,0.0076977,0.00679435,0.00573829,0.00497028,0.00442391,0.00473379,0.00478273,0.00460309,0.00472744,0.00497,0.00513181,0.00503857,0.00489054,0.00494732,0.00518079
